# index, as_id, _pos
5795,10634,"array([-1.54270128,  0.63515136])"
5796,10635,"array([-1.93060037,  0.68848145])"
5797,14375,"array([-1.97203616,  0.28406293])"
5798,5798,"array([-1.74917553,  1.01838575])"
5799,10637,"array([-1.33021472,  1.01412142])"
5800,10638,"array([-1.81933538,  0.27197743])"
5801,13591,"array([-1.18569756,  0.31248067])"
5802,13592,"array([-1.56220815,  0.78286587])"
5803,13593,"array([-1.90356672,  0.54524416])"
5804,13594,"array([-0.68844074,  0.55969751])"
5805,10643,"array([-1.88917639,  0.3046433 ])"
5806,13595,"array([-1.91617535,  0.79023506])"
5807,13596,"array([-1.37124317,  0.85045393])"
5808,13597,"array([-1.68111164,  0.87037127])"
5809,10647,"array([-1.42735817,  0.98687375])"
5810,10648,"array([-1.48451463,  0.7325496 ])"
5811,13598,"array([-2.03290347,  0.46032325])"
5812,10650,"array([-1.50627167,  0.56149907])"
5813,10651,"array([-1.73097099,  0.49343332])"
5814,13599,"array([-1.3945579 ,  0.74568267])"
5815,14315,"array([-1.97689384,  0.79318897])"
5816,10654,"array([-2.22056472,  0.63991746])"
5817,10655,"array([-1.45644498,  1.02298386])"
5818,10656,"array([-1.5105764 ,  0.35731028])"
5819,10657,"array([-1.61935708,  0.9517888 ])"
5820,13601,"array([-1.63246688,  0.6973689 ])"
5821,13602,"array([-1.79744887,  1.08364969])"
5822,10660,"array([-2.11133276,  0.98535565])"
5823,10661,"array([-1.68553156,  0.39653599])"
5824,14415,"array([-1.90744959,  0.92511694])"
5825,10663,"array([-1.60479863,  0.93886302])"
5826,13604,"array([-1.88775305,  0.22698204])"
5827,10665,"array([-1.72763851,  0.58953731])"
5828,10666,"array([-1.24917416,  0.88956223])"
5829,10667,"array([-1.51017319,  0.67998274])"
5830,10668,"array([-1.67537652,  0.55029866])"
5831,10669,"array([-1.54729051,  0.7735736 ])"
5832,10670,"array([-2.00929824,  1.71111607])"
5833,10671,"array([-1.08604139,  0.23349071])"
5834,10672,"array([-2.01562769,  0.5969004 ])"
5835,10673,"array([-1.84451849,  1.01674693])"
5836,10674,"array([-1.60104467,  0.50596429])"
5837,14062,"array([-1.61486405,  0.74811322])"
5838,10676,"array([-1.94662671,  0.68533369])"
5839,5839,"array([-0.52456162,  0.51817688])"
5840,14063,"array([-1.39648697,  0.83204389])"
5841,13607,"array([-1.67962282,  0.76803186])"
5842,13608,"array([-1.75908787,  0.93152769])"
5843,10680,"array([-1.50034442,  0.48614914])"
5844,10681,"array([-1.85400519,  0.77858869])"
5845,14228,"array([-2.15163271,  0.61897246])"
5846,10683,"array([-1.69451813,  0.95941731])"
5847,10684,"array([-1.47626631,  0.92027455])"
5848,10685,"array([-2.00366782,  0.47094411])"
5849,10686,"array([-1.97346526,  1.09608073])"
5850,10687,"array([-1.14296278,  0.91445205])"
5851,10688,"array([-1.93159936,  1.64957822])"
5852,10689,"array([-1.76366794,  0.70346246])"
5853,10690,"array([-1.33166945,  0.76485534])"
5854,13610,"array([-1.54032514,  1.01171032])"
5855,5855,"array([-0.67636882,  0.33092972])"
5856,5856,"array([-0.99229467,  0.47505489])"
5857,10692,"array([-1.83918927,  1.20240679])"
5858,14065,"array([-1.34138801,  0.41867261])"
5859,10694,"array([-1.70206756,  0.59169101])"
5860,10695,"array([-1.56200251,  0.43696905])"
5861,10696,"array([-1.40522586,  0.36584399])"
5862,10697,"array([-1.36482325,  1.04064572])"
5863,13612,"array([-1.36123204,  0.79066976])"
5864,10699,"array([-1.80611597,  0.79589946])"
5865,10700,"array([-1.59664079,  0.59061663])"
5866,10701,"array([-2.10371143,  1.00657631])"
5867,10702,"array([-1.36279044,  0.67477855])"
5868,10703,"array([-1.86332137,  1.15605893])"
5869,10704,"array([-2.01341884,  1.68377143])"
5870,10705,"array([-1.70003171,  0.8346757 ])"
5871,13613,"array([-1.85086703,  0.56840156])"
5872,5872,"array([-0.64796176,  0.25929775])"
5873,10707,"array([-1.59157932,  0.26869801])"
5874,10708,"array([-1.52212381,  1.0451608 ])"
5875,13614,"array([-1.88745195,  0.60116601])"
5876,10710,"array([-2.2810597 ,  0.55406486])"
5877,10711,"array([-2.13255713,  0.63031605])"
5878,13615,"array([-1.72952586,  0.76746913])"
5879,13616,"array([-0.81691907,  0.58015437])"
5880,10714,"array([-1.91115571,  0.95883424])"
5881,5881,"array([-0.65543381,  0.36019586])"
5882,10715,"array([-2.27802686,  1.00053815])"
5883,13617,"array([-1.23127319,  0.90285673])"
5884,10717,"array([-1.51486716,  0.72760811])"
5885,10718,"array([-1.60188441,  0.4463407 ])"
5886,10719,"array([-1.4520681 ,  0.44059518])"
5887,14066,"array([-2.02087787,  0.44616596])"
5888,10721,"array([-1.60703922,  0.5840087 ])"
5889,10722,"array([-1.28784614,  0.80141292])"
5890,14067,"array([-1.90560775,  0.76549593])"
5891,10724,"array([-1.34609775,  0.77075618])"
5892,10725,"array([-1.28130965,  0.59909089])"
5893,10726,"array([-1.66100741,  0.56774283])"
5894,10727,"array([-1.75378184,  0.44232962])"
5895,14229,"array([-2.28473593,  0.46139182])"
5896,10729,"array([-1.58878478,  0.8812922 ])"
5897,10730,"array([-1.60025359,  0.71300577])"
5898,10731,"array([-1.61852204,  0.89317884])"
5899,10732,"array([-1.62129837,  0.86336806])"
5900,10733,"array([-2.11260581,  1.6407079 ])"
5901,13621,"array([-1.66126233,  0.99284679])"
5902,10735,"array([-1.68441093,  0.5286228 ])"
5903,10736,"array([-1.748734  ,  0.20716038])"
5904,10737,"array([-1.83198113,  1.09288946])"
5905,10738,"array([-2.05572254,  0.73717459])"
5906,13622,"array([-1.50360231,  0.60667896])"
5907,13623,"array([-1.53514656,  0.99751568])"
5908,10741,"array([-1.71328887,  0.89264474])"
5909,10742,"array([-1.34826245,  0.73169716])"
5910,10743,"array([-1.75450603,  1.20951458])"
5911,10744,"array([-1.76455431,  1.26620545])"
5912,10745,"array([-1.76738543,  0.9667336 ])"
5913,10746,"array([-1.25659558,  0.85659003])"
5914,13624,"array([-1.7336016 ,  0.63238873])"
5915,13625,"array([-1.42509194,  0.83724551])"
5916,10749,"array([-2.24381354,  0.5340848 ])"
5917,10750,"array([-1.32921613,  0.91160755])"
5918,13626,"array([-1.67029541,  1.04623697])"
5919,13627,"array([-1.37835383,  0.71620999])"
5920,10753,"array([-1.84676317,  1.16146722])"
5921,10754,"array([-1.88234538,  0.97725639])"
5922,10755,"array([-1.15895625,  0.28281385])"
5923,10756,"array([-1.58835999,  0.62188541])"
5924,10757,"array([-1.10270555,  0.17454994])"
5925,10758,"array([-1.58657112,  0.35812525])"
5926,10759,"array([-1.77691047,  0.77809367])"
5927,5927,"array([-1.09549373,  0.36342881])"
5928,10760,"array([-1.98501086,  0.65739626])"
5929,65051,"array([-1.46319565,  0.55852997])"
5930,10762,"array([-1.86074307,  1.00358128])"
5931,10763,"array([-1.74444505,  0.77027841])"
5932,10764,"array([-1.44784487,  1.10079869])"
5933,10765,"array([-1.98899081,  0.50459208])"
5934,10766,"array([-1.26102468,  0.87637613])"
5935,14070,"array([-1.33463924,  0.53697228])"
5936,10768,"array([-1.96157989,  1.15345969])"
5937,10769,"array([-1.95966963,  0.718621  ])"
5938,10770,"array([-1.72339028,  0.32076209])"
5939,5939,"array([-1.3187926 ,  0.44058492])"
5940,10771,"array([-1.88994532,  0.27542435])"
5941,10772,"array([-1.80332106,  0.30414011])"
5942,10773,"array([-1.73178384,  0.14161708])"
5943,10774,"array([-1.80901167,  0.22995938])"
5944,10775,"array([-1.62294341,  1.00915974])"
5945,13630,"array([-1.66906204,  0.73352146])"
5946,13631,"array([-2.00729941,  0.6180566 ])"
5947,10778,"array([-1.06500889,  1.23268476])"
5948,13632,"array([-1.25670467,  0.49364145])"
5949,10780,"array([-1.75696886,  0.86070909])"
5950,10781,"array([-2.24465863,  0.78775116])"
5951,10782,"array([-1.45838554,  0.99746764])"
5952,13633,"array([-1.54967328,  1.04054787])"
5953,10784,"array([-2.14118131,  1.01686188])"
5954,5954,"array([-0.88581546, -0.01581181])"
5955,10785,"array([-1.0994558 ,  0.26231568])"
5956,10786,"array([-0.79986989,  0.79067933])"
5957,5957,"array([-0.9782966 ,  0.45015913])"
5958,5958,"array([-0.5944591 ,  0.17603837])"
5959,10787,"array([-2.13197054,  0.52070468])"
5960,10788,"array([-1.99302264,  0.69256724])"
5961,5961,"array([-0.81892967,  0.11808895])"
5962,5962,"array([-0.99272796,  0.05827903])"
5963,10789,"array([-1.99019535,  0.75387452])"
5964,10790,"array([-2.04426611,  0.65590475])"
5965,10791,"array([-1.86140885,  0.65442741])"
5966,10792,"array([-2.01302694,  0.96310707])"
5967,65105,"array([-1.4337107,  0.2048654])"
5968,10794,"array([-1.6874074 ,  0.68854517])"
5969,10795,"array([-1.13356907,  0.19239939])"
5970,10796,"array([-1.49178132,  0.60849074])"
5971,10797,"array([-1.96471533,  0.56715271])"
5972,5972,"array([-0.92444664, -0.06269648])"
5973,10798,"array([-1.85677305,  1.3281319 ])"
5974,5974,"array([-0.99988237,  0.02401026])"
5975,10799,"array([-1.63827376,  0.70745704])"
5976,5976,"array([-1.06232834,  0.3848036 ])"
5977,5977,"array([-1.87280955,  1.06020932])"
5978,5978,"array([-0.68974961,  0.28417437])"
5979,10800,"array([-2.05344769,  0.64321612])"
5980,10801,"array([-1.67277834,  0.57556327])"
5981,13635,"array([-1.54146299,  0.60668631])"
5982,13636,"array([-1.43704803,  0.88189409])"
5983,10804,"array([-1.53639992,  0.46322518])"
5984,10805,"array([-1.84525977,  0.84114714])"
5985,10806,"array([-1.14479839,  2.02194811])"
5986,14379,"array([-1.41579096,  0.95018029])"
5987,10808,"array([-0.89303658,  0.64794238])"
5988,10809,"array([-1.70677909,  0.70173333])"
5989,10810,"array([-1.86724995,  0.36284325])"
5990,10811,"array([-1.92867842,  0.8796237 ])"
5991,10812,"array([-1.81845528,  0.11835498])"
5992,10813,"array([-1.48657909,  0.79524023])"
5993,13638,"array([-1.82881101,  0.78247057])"
5994,10815,"array([-1.83507308,  0.45167309])"
5995,13639,"array([-1.84338027,  0.25393785])"
5996,14418,"array([-1.93434664,  0.51147812])"
5997,10818,"array([-1.87661515,  0.4844259 ])"
5998,10819,"array([-1.49567686,  0.62977577])"
5999,10820,"array([-1.42734557,  0.34881688])"
6000,6000,"array([-0.89005238,  0.02661734])"
6001,10821,"array([-1.99447419,  0.04684471])"
6002,13641,"array([-1.51133447,  0.28081915])"
6003,10823,"array([-1.72108846,  0.88164027])"
6004,13642,"array([-1.7324228 ,  0.69586521])"
6005,10825,"array([-1.83117072,  0.79784922])"
6006,10826,"array([-1.84078965,  0.70240074])"
6007,10827,"array([-1.51613719,  0.77043687])"
6008,10828,"array([-1.86420632,  0.75172944])"
6009,10829,"array([-1.58286125,  0.79987694])"
6010,10830,"array([-1.91236152,  0.75256744])"
6011,10831,"array([-1.98711195,  0.90895536])"
6012,10832,"array([-1.55559648,  0.55776045])"
6013,10833,"array([-1.77591525,  0.49793557])"
6014,10834,"array([-1.12789893,  0.49947952])"
6015,10835,"array([-1.79279103,  0.77321223])"
6016,10836,"array([-1.54789001,  0.97961789])"
6017,13643,"array([-1.02367268,  0.89865095])"
6018,10838,"array([-1.45110699,  0.51989481])"
6019,10839,"array([-1.46603595,  0.71123369])"
6020,10840,"array([-1.50562252,  0.31729197])"
6021,14074,"array([-1.53910733,  0.24177426])"
6022,13645,"array([-1.35543776,  0.36640901])"
6023,10843,"array([-1.6247255 ,  0.54928296])"
6024,13646,"array([-1.40895877,  1.1161591 ])"
6025,14075,"array([-1.67110402,  0.48738294])"
6026,10846,"array([-1.52192005,  0.85440818])"
6027,10847,"array([-1.06953122,  0.441901  ])"
6028,10848,"array([-1.57387705,  0.87897193])"
6029,10849,"array([-1.75827181,  0.45771715])"
6030,10850,"array([-1.43648338,  0.36752702])"
6031,10851,"array([-1.63592839,  0.44141731])"
6032,10852,"array([-1.60921869,  0.30797361])"
6033,10853,"array([-1.57945832,  0.70601647])"
6034,14076,"array([-1.62741797,  0.61911634])"
6035,10855,"array([-1.96288286,  0.76367351])"
6036,10856,"array([-0.69357486,  0.7424033 ])"
6037,10857,"array([-1.532427  ,  0.80700944])"
6038,10858,"array([-1.88305135,  0.51542424])"
6039,10859,"array([-1.74323771,  0.25255607])"
6040,10860,"array([-1.80967616,  0.83298616])"
6041,13649,"array([-1.48976805,  0.88541883])"
6042,14419,"array([-1.92142906,  0.38230684])"
6043,13651,"array([-1.82200268,  0.19423103])"
6044,10864,"array([-1.18242356,  0.92332301])"
6045,14078,"array([-0.73848279,  0.71161857])"
6046,10866,"array([-1.57997075,  0.37681926])"
6047,13653,"array([-2.07559038,  0.38694578])"
6048,10868,"array([-1.20250484,  0.88846567])"
6049,13654,"array([-2.23399375,  0.4591691 ])"
6050,14079,"array([-2.26185065,  0.50603782])"
6051,14080,"array([-1.84662877,  1.89073925])"
6052,13657,"array([-0.73757311,  0.74535336])"
6053,10873,"array([-1.40034081,  0.80899289])"
6054,13658,"array([-2.20782858,  0.47753465])"
6055,10875,"array([-2.08160068,  1.26263929])"
6056,10876,"array([-1.90770526,  0.56046817])"
6057,6057,"array([-1.37787327,  0.41594591])"
6058,6058,"array([-0.77404542,  0.431545  ])"
6059,6059,"array([-1.70166409,  0.36956989])"
6060,13659,"array([-1.59606886,  0.96169047])"
6061,6061,"array([-1.7368183 ,  0.61898259])"
6062,6062,"array([-1.73339489,  0.84922086])"
6063,10878,"array([-1.81802433,  0.53769775])"
6064,6064,"array([-1.43457427,  0.72558067])"
6065,6065,"array([-1.27233248,  0.57963235])"
6066,6066,"array([-1.68151171,  1.03925755])"
6067,6067,"array([-1.6612772 ,  1.23122716])"
6068,6068,"array([-2.46839297,  1.19458218])"
6069,10879,"array([-2.22530081,  0.60271943])"
6070,6070,"array([-1.49081017,  0.71217762])"
6071,6071,"array([-1.93414746,  1.03307251])"
6072,14382,"array([-1.52647136,  0.32900415])"
6073,6073,"array([-1.57940476,  0.50360887])"
6074,6074,"array([-1.03306123,  0.60723422])"
6075,10881,"array([-2.06342613,  1.45426345])"
6076,6076,"array([-1.87894786,  0.66005632])"
6077,10882,"array([-1.94600309,  0.75637098])"
6078,6078,"array([-1.74713791,  0.93806969])"
6079,6079,"array([-1.65844404,  0.94997042])"
6080,13661,"array([-1.6763003 ,  0.18699026])"
6081,6081,"array([-1.75119739,  0.82089752])"
6082,6082,"array([-1.85442777,  0.87648674])"
6083,6083,"array([-1.79424411,  1.38601026])"
6084,10884,"array([-1.43901147,  0.83378895])"
6085,13662,"array([-1.20216711,  0.5608756 ])"
6086,6086,"array([-1.90762887,  0.6633519 ])"
6087,10886,"array([-1.40552664,  0.18822759])"
6088,10887,"array([-2.24744177,  0.6877704 ])"
6089,6089,"array([-1.82528042,  1.35944083])"
6090,14082,"array([-2.02175987,  0.78254019])"
6091,6091,"array([-1.48902187,  1.01896211])"
6092,65002,"array([-0.95926277,  0.66316004])"
6093,14237,"array([-1.69089919,  0.45744497])"
6094,14447,"array([-1.63291905,  1.11660588])"
6095,6095,"array([-1.69948131,  0.67567947])"
6096,14239,"array([-1.49132137,  0.7458716 ])"
6097,14087,"array([-2.14234406,  1.74143758])"
6098,10894,"array([-1.34322196,  0.83326102])"
6099,14088,"array([-2.02770819,  1.04309994])"
6100,14325,"array([-2.05020828,  0.77953906])"
6101,14090,"array([-1.87417448,  0.37612719])"
6102,6102,"array([-1.5864387 ,  0.39468231])"
6103,6103,"array([-1.99641596,  0.86624165])"
6104,6104,"array([-1.62269356,  0.91702248])"
6105,14448,"array([-1.45646768,  0.2986079 ])"
6106,6106,"array([-1.12081459,  0.65207969])"
6107,6107,"array([-1.07822148,  0.79448547])"
6108,6108,"array([-2.00908332,  0.69014656])"
6109,6109,"array([-2.11648237,  0.70238077])"
6110,10899,"array([-1.7334822 ,  0.30895698])"
6111,14327,"array([-1.84017412,  0.50001643])"
6112,6112,"array([-1.70174079,  0.01228653])"
6113,6113,"array([-1.636177  ,  0.86182655])"
6114,6114,"array([-2.12501148,  0.37159902])"
6115,10901,"array([-1.79165796,  1.2235545 ])"
6116,6116,"array([-1.68873012,  0.15754145])"
6117,14243,"array([-2.13904546,  0.97375618])"
6118,6118,"array([-1.55129708,  0.34950822])"
6119,14094,"array([-1.60059381,  0.34602326])"
6120,10904,"array([-1.35617614,  0.35276307])"
6121,10905,"array([-1.62053374,  0.22971341])"
6122,6122,"array([-1.30745306,  0.64345777])"
6123,6123,"array([-1.6595024 ,  1.10498313])"
6124,10906,"array([-1.69347121,  1.55162332])"
6125,6125,"array([-2.03372724,  1.70642295])"
6126,10907,"array([-1.47274421,  1.02403358])"
6127,6127,"array([-1.56073893,  0.90517359])"
6128,6128,"array([-1.52581057,  0.70535709])"
6129,10908,"array([-2.08479929,  0.62058777])"
6130,6130,"array([-1.78386492,  0.62965498])"
6131,10909,"array([-1.35585538,  1.02180473])"
6132,10910,"array([-1.52292713,  0.54620836])"
6133,6133,"array([-1.93908616,  0.39409633])"
6134,10911,"array([-1.87750526,  0.75086386])"
6135,10912,"array([-1.75101739,  0.47341901])"
6136,6136,"array([-1.72216856,  1.14195077])"
6137,6137,"array([-2.14560645,  0.30539821])"
6138,6138,"array([-1.99095907,  0.52262343])"
6139,6139,"array([-1.59392951,  0.68953426])"
6140,6140,"array([-1.93855282,  1.08022274])"
6141,10913,"array([-1.61799139,  0.4472963 ])"
6142,10914,"array([-1.27932562,  0.41762417])"
6143,13676,"array([-1.82151083,  0.67551209])"
6144,6144,"array([-2.3003094 ,  0.47986027])"
6145,10916,"array([-1.90821445,  0.59601864])"
6146,10917,"array([-1.95692642,  0.67121687])"
6147,6147,"array([-1.40608724,  0.7399331 ])"
6148,10918,"array([-2.14181299,  0.3900527 ])"
6149,13677,"array([-1.92034001,  0.89303083])"
6150,6150,"array([-1.26362836,  0.81920674])"
6151,10920,"array([-1.86982013,  0.39774908])"
6152,10921,"array([-1.404729  ,  0.50320417])"
6153,13678,"array([-1.58659884,  0.93455924])"
6154,14095,"array([-2.01047687,  1.03010126])"
6155,13680,"array([-1.90666834,  0.86895642])"
6156,10925,"array([-1.76834932,  0.7559621 ])"
6157,10926,"array([-1.37296831,  0.91135243])"
6158,10927,"array([-1.26229901,  0.92583543])"
6159,6159,"array([-1.28768277,  0.65205378])"
6160,10928,"array([-1.74437976,  0.6553449 ])"
6161,6161,"array([-1.85720662,  0.28556846])"
6162,14244,"array([-1.55333801,  0.63950351])"
6163,6163,"array([-1.76024803,  0.94754856])"
6164,6164,"array([-1.78123557,  0.65619045])"
6165,10930,"array([-1.94094228,  0.49648783])"
6166,10931,"array([-1.79434897,  0.80019074])"
6167,6167,"array([-1.79323616,  0.34614354])"
6168,10932,"array([-1.73818369,  0.72561247])"
6169,10933,"array([-1.63168573,  0.6058564 ])"
6170,10934,"array([-1.7157711 ,  0.61964404])"
6171,6171,"array([-0.94321707,  0.53895876])"
6172,6172,"array([-1.49609689,  0.85461775])"
6173,10935,"array([-1.83821384,  0.68890835])"
6174,13682,"array([-1.90752814,  1.23578492])"
6175,6175,"array([-1.43025241,  0.50996464])"
6176,13683,"array([-1.97425683,  0.34102544])"
6177,6177,"array([-1.8414075 ,  0.33207828])"
6178,6178,"array([-1.97072202,  0.74014386])"
6179,6179,"array([-2.01737628,  0.7561905 ])"
6180,6180,"array([-1.98896106,  1.24646268])"
6181,6181,"array([-1.80282438,  0.57268789])"
6182,6182,"array([-1.25257198,  0.67974553])"
6183,6183,"array([-0.91739164,  0.63519756])"
6184,10938,"array([-1.98948098,  1.69159429])"
6185,10939,"array([-1.65451594,  1.04597627])"
6186,10940,"array([-1.78874238,  0.38657328])"
6187,6187,"array([-1.73285435,  1.41226015])"
6188,6188,"array([-1.8563561,  0.8285097])"
6189,13684,"array([-2.20465325,  0.52867666])"
6190,10942,"array([-2.07428045,  0.77199668])"
