# index, label, _pos
17390,16646,"array([0.94174789, 8.22128528])"
17391,14846,"array([0.90233395, 8.20525976])"
17392,16714,"array([0.96662599, 8.21091219])"
17393,32620,"array([0.92745126, 8.19562873])"
17394,11313,"array([0.9581376 , 8.21310247])"
17395,10517,"array([0.94835154, 8.20575308])"
17396,3396,"array([0.9697552 , 8.19400024])"
17397,15182,"array([0.92156266, 8.21561364])"
17398,12106,"array([0.93286627, 8.20131355])"
17399,27388,"array([0.95707077, 8.21753287])"
17400,31911,"array([0.95009847, 8.21961689])"
17401,18673,"array([0.93784753, 8.20170236])"
17402,17236,"array([0.92519807, 8.22314726])"
17403,11815,"array([0.98939728, 8.20671581])"
17404,27713,"array([0.98769222, 8.2113577 ])"
17405,24024,"array([0.91668651, 8.1917443 ])"
17406,31881,"array([0.96311474, 8.18777885])"
17407,13731,"array([0.94890724, 8.22072437])"
17408,26131,"array([0.92445346, 8.21742321])"
17409,20438,"array([0.9233637 , 8.19355685])"
17410,32174,"array([0.92225671, 8.20890052])"
17411,25966,"array([0.92143439, 8.21635315])"
17412,21807,"array([0.93106271, 8.207395  ])"
17413,20253,"array([0.93933875, 8.22384412])"
17414,3538,"array([0.88751322, 8.208691  ])"
17415,4022,"array([0.89926511, 8.22181255])"
17416,6045,"array([0.89070537, 8.2227502 ])"
17417,4024,"array([0.88415987, 8.22617452])"
17418,4021,"array([0.88409046, 8.22495558])"
17419,32277,"array([0.94707767, 8.18818833])"
17420,22218,"array([0.94090661, 8.21064119])"
17421,33674,"array([0.95508724, 8.21951778])"
17422,22283,"array([0.95669988, 8.20647438])"
17423,10950,"array([0.9477866, 8.2003542])"
17424,30358,"array([0.93589066, 8.1988713 ])"
17425,4939,"array([0.94206271, 8.2209931 ])"
17426,29770,"array([0.94981705, 8.21552507])"
17427,36683,"array([0.94889573, 8.19308755])"
17428,3096,"array([0.95387434, 8.16735468])"
17429,4420,"array([0.9642606, 8.1727604])"
17430,3089,"array([0.96230537, 8.18891254])"
17431,3095,"array([0.91992761, 8.18008838])"
17432,4410,"array([0.91735412, 8.18659369])"
17433,4421,"array([0.94063301, 8.17975157])"
17434,3108,"array([0.91252432, 8.18876448])"
17435,8729,"array([0.95181203, 8.17014176])"
17436,2559,"array([0.93913317, 8.21172335])"
17437,5093,"array([0.94313127, 8.21658194])"
17438,32180,"array([0.92565321, 8.20171046])"
17439,29823,"array([0.95672839, 8.21330927])"
17440,5655,"array([0.9285297 , 8.21590576])"
17441,18995,"array([0.97006605, 8.23130078])"
17442,10317,"array([0.95211761, 8.20091554])"
17443,22868,"array([0.96152296, 8.2221324 ])"
17444,23397,"array([0.95352982, 8.20070617])"
17445,23116,"array([0.95621002, 8.22984666])"
17446,13892,"array([0.93206466, 8.20197989])"
17447,11692,"array([0.96135442, 8.20194687])"
17448,29712,"array([0.9432513 , 8.22690178])"
17449,11635,"array([0.94940264, 8.20974822])"
17450,31794,"array([0.97831788, 8.19416431])"
17451,33118,"array([0.92767293, 8.20151723])"
17452,33085,"array([0.91887648, 8.20835318])"
17453,27086,"array([0.87026059, 8.23236201])"
17454,12203,"array([0.95967576, 8.20808251])"
17455,13500,"array([0.94865766, 8.21281888])"
17456,3144,"array([0.95738029, 8.23454864])"
17457,6078,"array([0.94209206, 8.17835311])"
17458,20047,"array([0.95938063, 8.22954399])"
17459,31750,"array([0.92472704, 8.21821668])"
17460,14033,"array([0.96713973, 8.20997426])"
17461,1789,"array([0.96298639, 8.21760563])"
17462,3648,"array([0.96566362, 8.22591914])"
17463,22885,"array([0.96065111, 8.21585999])"
17464,10987,"array([0.96463324, 8.21111133])"
17465,6255,"array([0.9633968 , 8.21109828])"
17466,36550,"array([0.96610642, 8.2084147 ])"
17467,3753,"array([0.965613  , 8.21012571])"
17468,26784,"array([0.968617 , 8.2164024])"
17469,3362,"array([0.96449298, 8.21591209])"
17470,13416,"array([0.96001704, 8.20291834])"
17471,32633,"array([0.94472425, 8.20519858])"
17472,30378,"array([0.9668728, 8.209614 ])"
17473,15157,"array([0.95508195, 8.21287075])"
17474,26377,"array([0.94756764, 8.19535394])"
17475,36639,"array([0.96607189, 8.21021317])"
17476,3704,"array([0.95732674, 8.23544139])"
17477,22697,"array([0.95024953, 8.23095261])"
17478,36657,"array([0.95318805, 8.19479142])"
17479,21717,"array([0.96212679, 8.21102139])"
17480,31743,"array([0.96634275, 8.1674302 ])"
17481,33634,"array([0.94870575, 8.19987614])"
17482,14783,"array([0.93478729, 8.21325204])"
17483,19573,"array([0.95209907, 8.20786929])"
17484,19063,"array([0.94118091, 8.2080158 ])"
17485,3458,"array([0.94138132, 8.20837836])"
17486,19409,"array([0.95945137, 8.19653558])"
17487,4043,"array([0.94157625, 8.19514845])"
17488,33071,"array([0.94139941, 8.1760988 ])"
17489,33073,"array([0.95123828, 8.17488769])"
17490,30134,"array([0.97120294, 8.17566194])"
17491,33072,"array([0.97223817, 8.18097843])"
17492,33074,"array([0.93423556, 8.15785785])"
17493,33075,"array([0.98538774, 8.2000067 ])"
17494,27678,"array([0.98188581, 8.19802504])"
17495,33077,"array([0.97694526, 8.18899956])"
17496,29519,"array([0.97308859, 8.1659072 ])"
17497,3856,"array([0.94015054, 8.18264203])"
17498,3474,"array([0.88502829, 8.2270146 ])"
17499,3472,"array([0.88083698, 8.21145135])"
17500,6040,"array([0.87239598, 8.23609003])"
17501,2744,"array([0.907486  , 8.20377937])"
17502,10959,"array([0.95288111, 8.21645488])"
17503,16624,"array([0.93710752, 8.17932761])"
17504,31887,"array([0.94884881, 8.2040097 ])"
17505,36215,"array([0.92902879, 8.20583221])"
17506,5988,"array([0.88043787, 8.21015446])"
17507,5913,"array([0.88727415, 8.21273185])"
17508,5814,"array([0.87980105, 8.2067784 ])"
17509,16392,"array([0.96546851, 8.18839309])"
17510,26796,"array([0.96521972, 8.2117761 ])"
17511,32992,"array([0.93600192, 8.19453537])"
17512,19877,"array([0.93985716, 8.17531578])"
17513,19044,"array([0.93414716, 8.16465975])"
17514,36026,"array([0.94719858, 8.22241895])"
17515,14024,"array([0.93873505, 8.21200837])"
17516,4661,"array([0.94021785, 8.22649405])"
17517,5728,"array([0.94310564, 8.22754109])"
17518,12147,"array([0.95697361, 8.21272472])"
17519,16432,"array([0.95344101, 8.21392372])"
17520,11002,"array([0.95859704, 8.18677597])"
17521,17695,"array([0.92483816, 8.1846205 ])"
17522,36467,"array([0.95650425, 8.23531702])"
17523,12189,"array([0.9190641 , 8.21073566])"
17524,21764,"array([0.95841999, 8.1997265 ])"
17525,29827,"array([0.95157324, 8.20814554])"
17526,3571,"array([0.95287873, 8.21509505])"
17527,4411,"array([0.93362479, 8.22010204])"
17528,3087,"array([0.95207268, 8.19230344])"
17529,3083,"array([0.96530465, 8.17361977])"
17530,3084,"array([0.94019729, 8.17980239])"
17531,3093,"array([0.91339854, 8.18805732])"
17532,3092,"array([0.95473957, 8.16939763])"
17533,32237,"array([0.93839526, 8.18106467])"
17534,14190,"array([0.9369952 , 8.17279734])"
17535,25999,"array([0.93630568, 8.18384957])"
17536,34774,"array([0.97079214, 8.16901295])"
17537,21934,"array([0.96142951, 8.19439277])"
17538,19142,"array([0.93352284, 8.21658353])"
17539,14930,"array([0.91821323, 8.2134504 ])"
17540,4996,"array([0.95228732, 8.20579178])"
17541,21587,"array([0.94212421, 8.21903299])"
17542,30046,"array([0.95525708, 8.21344343])"
17543,18588,"array([0.9233792 , 8.15860759])"
17544,13650,"array([0.93857423, 8.19465648])"
17545,11861,"array([0.93620097, 8.21179878])"
17546,14552,"array([0.94705445, 8.23874714])"
17547,22962,"array([0.95019703, 8.19849628])"
17548,4319,"array([0.94263591, 8.18672555])"
17549,26304,"array([0.95132845, 8.2112714 ])"
17550,33816,"array([0.9595086 , 8.16670755])"
17551,10718,"array([0.92071209, 8.22513379])"
17552,33226,"array([0.93352294, 8.22982477])"
17553,19728,"array([0.93568991, 8.19637355])"
17554,10808,"array([0.94662123, 8.1870736 ])"
17555,32006,"array([0.93465569, 8.18040515])"
17556,65100,"array([0.93547685, 8.16555744])"
17557,6058,"array([0.92724063, 8.17289489])"
17558,18886,"array([0.94873155, 8.2245406 ])"
17559,23489,"array([0.91848463, 8.19511639])"
17560,12149,"array([0.9641269 , 8.19939683])"
17561,40051,"array([0.91859133, 8.18747636])"
17562,13779,"array([0.9606135 , 8.20343154])"
17563,16728,"array([0.94283251, 8.21143963])"
17564,14626,"array([0.95125068, 8.21382858])"
17565,13315,"array([0.94916342, 8.18805903])"
17566,13838,"array([0.96490115, 8.22116309])"
17567,19456,"array([0.96962477, 8.21475141])"
17568,22629,"array([0.92894496, 8.1983626 ])"
17569,20098,"array([0.94486763, 8.23510792])"
17570,14996,"array([0.94439722, 8.22907703])"
17571,18593,"array([0.94326172, 8.22541375])"
17572,27592,"array([0.96218097, 8.19819076])"
17573,25357,"array([0.94088788, 8.21476154])"
17574,26660,"array([0.93803783, 8.19644975])"
17575,14739,"array([0.93433905, 8.203453  ])"
17576,19149,"array([0.931981  , 8.18242318])"
17577,10844,"array([0.96681244, 8.18721861])"
17578,25777,"array([0.93847304, 8.22220956])"
17579,16808,"array([0.93357228, 8.20442817])"
17580,19179,"array([0.9205261 , 8.22145917])"
17581,12137,"array([0.9207301 , 8.22227414])"
17582,25680,"array([0.97123924, 8.20761935])"
17583,5802,"array([0.88864406, 8.21719005])"
17584,5801,"array([0.89391208, 8.21110676])"
17585,32369,"array([0.9533879 , 8.22445248])"
17586,4184,"array([0.94786624, 8.22208818])"
17587,31900,"array([0.94769545, 8.22252421])"
17588,21931,"array([0.93139911, 8.18223888])"
17589,23177,"array([0.92303158, 8.20546949])"
17590,23375,"array([0.9482883 , 8.21263743])"
17591,26842,"array([0.93101182, 8.20120966])"
17592,5309,"array([0.90800115, 8.20447038])"
17593,5924,"array([0.89673814, 8.22121622])"
17594,1511,"array([0.89512785, 8.22222055])"
17595,12154,"array([0.95381639, 8.20992823])"
17596,26815,"array([0.93666136, 8.21417188])"
17597,25753,"array([0.93520716, 8.19889719])"
17598,23095,"array([0.91337848, 8.20176476])"
17599,20271,"array([0.925652  , 8.18599048])"
17600,14077,"array([0.92401328, 8.19859815])"
17601,4542,"array([0.93020167, 8.23225071])"
17602,22906,"array([0.95339304, 8.21611015])"
17603,26831,"array([0.9334549 , 8.20243564])"
17604,14800,"array([0.95149526, 8.22842602])"
17605,22301,"array([0.9315501 , 8.21681399])"
17606,6220,"array([0.94982575, 8.19854742])"
17607,13410,"array([0.96339329, 8.19054009])"
17608,11985,"array([0.93372877, 8.21878561])"
17609,17392,"array([0.93751151, 8.18286193])"
17610,19734,"array([0.93669618, 8.20507526])"
17611,18932,"array([0.93381285, 8.21777535])"
17612,6541,"array([0.94659499, 8.19740491])"
17613,6976,"array([0.95424191, 8.23492584])"
17614,31801,"array([0.95415923, 8.23063169])"
17615,22770,"array([0.96238583, 8.21019265])"
17616,8137,"array([0.9484955 , 8.21317928])"
17617,22043,"array([0.95467748, 8.20272728])"
17618,4543,"array([0.95385052, 8.20319686])"
17619,32502,"array([0.9594267 , 8.20379777])"
17620,19778,"array([0.92215452, 8.20038781])"
17621,13972,"array([0.93676257, 8.20805814])"
17622,11126,"array([0.92329905, 8.21684504])"
17623,10589,"array([0.93658022, 8.19287576])"
17624,22512,"array([0.92975865, 8.18028663])"
17625,36181,"array([0.92992802, 8.18702651])"
17626,19196,"array([0.99040385, 8.20098079])"
17627,33636,"array([0.95177037, 8.23069264])"
17628,23398,"array([0.94499366, 8.23021417])"
17629,19023,"array([0.95723289, 8.21194653])"
17630,19713,"array([0.96392026, 8.21833568])"
17631,35917,"array([0.9286089 , 8.20113331])"
17632,32667,"array([0.94343707, 8.22006041])"
17633,26334,"array([0.94473071, 8.20253558])"
17634,30659,"array([0.94370667, 8.20662177])"
17635,16638,"array([0.94678806, 8.19091383])"
17636,14121,"array([0.93638481, 8.17820265])"
17637,25720,"array([0.93765615, 8.20403368])"
17638,15100,"array([0.93663647, 8.2241635 ])"
17639,19613,"array([0.96237009, 8.21281394])"
17640,29706,"array([0.96045656, 8.21792925])"
17641,7646,"array([0.91863149, 8.18533228])"
17642,19511,"array([0.93055822, 8.21306434])"
17643,14586,"array([0.94599491, 8.22171473])"
17644,16740,"array([0.92740636, 8.20590289])"
17645,30446,"array([0.95873079, 8.18970207])"
17646,26575,"array([0.94883206, 8.20768979])"
17647,22121,"array([0.95302966, 8.22060285])"
17648,22120,"array([0.93060057, 8.19154201])"
17649,27493,"array([0.92835159, 8.1946043 ])"
17650,29810,"array([0.93396542, 8.18622322])"
17651,23046,"array([0.94182521, 8.17940801])"
17652,32735,"array([0.93602011, 8.18279324])"
17653,817,"array([0.92936638, 8.21287233])"
17654,7227,"array([0.94488254, 8.22634276])"
17655,2632,"array([0.90834888, 8.20334043])"
17656,5978,"array([0.91094708, 8.20926237])"
17657,33389,"array([0.96872214, 8.1893491 ])"
17658,9327,"array([0.93986184, 8.17355711])"
17659,837,"array([0.93555321, 8.17207807])"
17660,31765,"array([0.97151763, 8.19311647])"
17661,32789,"array([0.93865889, 8.17774779])"
17662,36698,"array([0.93829648, 8.19609419])"
17663,16388,"array([0.95899772, 8.19890914])"
17664,30398,"array([0.95150033, 8.19439591])"
17665,29764,"array([0.95865861, 8.19461807])"
17666,26477,"array([0.96335128, 8.19667611])"
17667,17044,"array([0.95158317, 8.2115038 ])"
17668,22537,"array([0.94680983, 8.21681763])"
17669,26043,"array([0.93880279, 8.1899993 ])"
17670,22580,"array([0.96176128, 8.21642922])"
17671,33623,"array([0.9282172 , 8.21099672])"
17672,23357,"array([0.93707954, 8.21901631])"
17673,2167,"array([0.95807942, 8.17525767])"
17674,29805,"array([0.94453472, 8.17654627])"
17675,9879,"array([0.92089398, 8.18180984])"
17676,23161,"array([0.96524726, 8.1967067 ])"
17677,26031,"array([0.97326224, 8.20567507])"
17678,23345,"array([0.93166343, 8.19588022])"
17679,32791,"array([0.94375832, 8.22082006])"
17680,3932,"array([0.95694776, 8.19393393])"
17681,23310,"array([0.94693479, 8.19355915])"
17682,32634,"array([0.96500076, 8.20186077])"
17683,93,"array([0.93070493, 8.18240351])"
17684,21568,"array([0.93352242, 8.19061836])"
17685,22472,"array([0.94690989, 8.22275434])"
17686,6506,"array([0.96117551, 8.19946703])"
17687,32564,"array([0.93695598, 8.17827574])"
17688,22812,"array([0.93783099, 8.18104379])"
17689,3804,"array([0.92993046, 8.18476911])"
17690,19999,"array([0.93632484, 8.17880925])"
17691,16542,"array([0.93135239, 8.19622446])"
17692,19769,"array([0.94455713, 8.21991845])"
17693,19801,"array([0.95205758, 8.19004876])"
17694,22348,"array([0.92749103, 8.2162628 ])"
17695,13653,"array([0.96531555, 8.23758195])"
17696,11190,"array([0.95420098, 8.19554876])"
17697,24910,"array([0.95744631, 8.17354386])"
17698,3832,"array([0.93191502, 8.16823473])"
17699,29924,"array([0.96084528, 8.19923   ])"
17700,36410,"array([0.9616188 , 8.19798204])"
17701,18581,"array([0.92817508, 8.20802164])"
17702,7351,"array([0.9605846 , 8.19458186])"
17703,33747,"array([0.95566242, 8.20248601])"
17704,18691,"array([0.93148671, 8.2123026 ])"
17705,10678,"array([0.94123885, 8.18044915])"
17706,36584,"array([0.93342753, 8.18505865])"
17707,7057,"array([0.93954564, 8.19060366])"
17708,841,"array([0.92388977, 8.18342012])"
17709,19385,"array([0.97653178, 8.21414005])"
17710,30673,"array([0.91748978, 8.21429533])"
17711,23209,"array([0.94976425, 8.2185592 ])"
17712,11544,"array([0.92752318, 8.22094771])"
17713,19124,"array([0.92230922, 8.19692475])"
17714,19311,"array([0.93243756, 8.2045939 ])"
17715,20246,"array([0.96049637, 8.19505648])"
17716,19335,"array([0.93182974, 8.20507074])"
17717,27547,"array([0.93671833, 8.19897848])"
17718,2933,"array([0.94485694, 8.19556475])"
17719,27820,"array([0.9797395, 8.2066527])"
17720,19582,"array([0.98340788, 8.20608159])"
17721,27784,"array([0.97705583, 8.2011025 ])"
17722,20015,"array([0.98121224, 8.21365779])"
17723,13774,"array([0.99314654, 8.21182195])"
17724,27654,"array([0.96996614, 8.21252456])"
17725,7340,"array([0.99035042, 8.20598163])"
17726,19132,"array([0.98478428, 8.2107473 ])"
17727,4926,"array([0.98617091, 8.20533641])"
17728,27663,"array([0.98492075, 8.2100384 ])"
17729,7005,"array([0.98928455, 8.20427226])"
17730,27782,"array([0.9815995 , 8.19577038])"
17731,26610,"array([0.97811354, 8.2100798 ])"
17732,27677,"array([0.99916555, 8.20215791])"
17733,16701,"array([0.98905707, 8.20209658])"
17734,27655,"array([0.98939667, 8.20141345])"
17735,10778,"array([0.97457515, 8.19344532])"
17736,27731,"array([0.99032419, 8.22430252])"
17737,27753,"array([0.97706918, 8.20512588])"
17738,21753,"array([0.99373948, 8.21016718])"
17739,27775,"array([0.97448947, 8.20886786])"
17740,27738,"array([0.97769349, 8.19552477])"
17741,27838,"array([0.99475932, 8.21005088])"
17742,27795,"array([0.98773974, 8.19691196])"
17743,7965,"array([0.98004235, 8.21394699])"
17744,14966,"array([0.97981865, 8.19619234])"
17745,27792,"array([0.98358733, 8.2097452 ])"
17746,27774,"array([0.97040772, 8.1996726 ])"
17747,27701,"array([0.98288422, 8.19945877])"
17748,21614,"array([0.98671886, 8.19606468])"
17749,26594,"array([0.9851889 , 8.20831964])"
17750,27791,"array([0.98394424, 8.21086133])"
17751,26317,"array([0.9754276 , 8.19709425])"
17752,11581,"array([0.98119272, 8.2068162 ])"
17753,27755,"array([0.98019298, 8.20361677])"
17754,17126,"array([0.97244976, 8.18802765])"
17755,27813,"array([0.98375171, 8.20537807])"
17756,27809,"array([0.98388685, 8.21187239])"
17757,6927,"array([0.98154622, 8.22524058])"
17758,13999,"array([0.96520499, 8.21588923])"
17759,14249,"array([0.97378151, 8.2012596 ])"
17760,20173,"array([0.98128634, 8.22656575])"
17761,27829,"array([0.98100518, 8.2074864 ])"
17762,20117,"array([0.98432901, 8.20595089])"
17763,27730,"array([0.98611186, 8.20186597])"
17764,27700,"array([0.98865316, 8.20098021])"
17765,10452,"array([0.99102861, 8.20505808])"
17766,27798,"array([0.97848404, 8.21151476])"
17767,19228,"array([0.9939952 , 8.21119248])"
17768,27734,"array([0.97465836, 8.20958913])"
17769,27789,"array([0.93470839, 8.16034056])"
17770,22019,"array([0.99036214, 8.20175693])"
17771,21826,"array([0.96647497, 8.19082902])"
17772,2146,"array([0.97491676, 8.20110439])"
17773,10671,"array([0.98359545, 8.19973449])"
17774,6535,"array([0.98856801, 8.2112267 ])"
